query,neighbor,distance,rank
c2_uuid_eb59c68d.nc,c2_uuid_4c0d80da.nc,5.52685391260748,15
c2_uuid_eb59c68d.nc,c2_uuid_4df18da4.nc,5.750046155158554,16
c2_uuid_eb59c68d.nc,c2_uuid_fbf4a196.nc,5.978158811162641,17
c2_uuid_eb59c68d.nc,c2_uuid_f544906f.nc,7.475407582837417,18
c2_uuid_eb59c68d.nc,c2_uuid_ec81d97e.nc,8.97618965168194,19
c2_uuid_ec81d97e.nc,c2_uuid_4c0d80da.nc,8.590424039169783,1
c2_uuid_ec81d97e.nc,c2_uuid_a8aaadc4.nc,8.711980552469107,2
c2_uuid_ec81d97e.nc,c2_uuid_aebda966.nc,8.890394924288715,3
c2_uuid_ec81d97e.nc,c2_uuid_eb59c68d.nc,8.97618965168194,4
c2_uuid_ec81d97e.nc,c2_uuid_fbf4a196.nc,8.983788756005557,5
c2_uuid_ec81d97e.nc,c2_uuid_ff53a69a.nc,9.039506681847817,6
c2_uuid_ec81d97e.nc,c2_uuid_fa40c633.nc,9.04267271000332,7
c2_uuid_ec81d97e.nc,c2_uuid_fca79975.nc,9.133908116670945,8
c2_uuid_ec81d97e.nc,c2_uuid_49511e7b.nc,9.150110477648434,9
c2_uuid_ec81d97e.nc,c2_uuid_4b4eea26.nc,9.362558853011693,10
c2_uuid_ec81d97e.nc,c2_uuid_495c8cf2.nc,9.479722168823475,11
c2_uuid_ec81d97e.nc,c2_uuid_80ab3494.nc,9.566892676244084,12
c2_uuid_ec81d97e.nc,c2_uuid_aa20f8c4.nc,9.811948611393701,13
c2_uuid_ec81d97e.nc,c2_uuid_d60e0f4a.nc,10.01647859053027,14
c2_uuid_ec81d97e.nc,c2_uuid_f544906f.nc,10.057147637713994,15
c2_uuid_ec81d97e.nc,c2_uuid_735327ae.nc,10.332189286175545,16
c2_uuid_ec81d97e.nc,c2_uuid_c6fae318.nc,10.539171261156927,17
c2_uuid_ec81d97e.nc,c2_uuid_4df18da4.nc,11.035581025132705,18
c2_uuid_ec81d97e.nc,c2_uuid_dc364aad.nc,11.21172428025175,19
c2_uuid_f544906f.nc,c2_uuid_4df18da4.nc,2.973630704798816,1
c2_uuid_f544906f.nc,c2_uuid_a8aaadc4.nc,3.8604585561052454,2
c2_uuid_f544906f.nc,c2_uuid_735327ae.nc,4.209275209175329,3
c2_uuid_f544906f.nc,c2_uuid_fca79975.nc,4.410401736873335,4
c2_uuid_f544906f.nc,c2_uuid_4c0d80da.nc,4.548513016514187,5
c2_uuid_f544906f.nc,c2_uuid_fbf4a196.nc,4.587231418607668,6
c2_uuid_f544906f.nc,c2_uuid_dc364aad.nc,5.183089778398067,7
c2_uuid_f544906f.nc,c2_uuid_ff53a69a.nc,5.438040309017569,8
c2_uuid_f544906f.nc,c2_uuid_aa20f8c4.nc,5.485336797883873,9
c2_uuid_f544906f.nc,c2_uuid_aebda966.nc,5.60323132943226,10
c2_uuid_f544906f.nc,c2_uuid_c6fae318.nc,5.798979607727258,11
c2_uuid_f544906f.nc,c2_uuid_d60e0f4a.nc,5.814614450323942,12
c2_uuid_f544906f.nc,c2_uuid_49511e7b.nc,5.884273722183094,13
c2_uuid_f544906f.nc,c2_uuid_fa40c633.nc,6.75279355836726,14
c2_uuid_f544906f.nc,c2_uuid_4b4eea26.nc,7.206561699172659,15
c2_uuid_f544906f.nc,c2_uuid_495c8cf2.nc,7.406309301411355,16
c2_uuid_f544906f.nc,c2_uuid_eb59c68d.nc,7.475407582837417,17
c2_uuid_f544906f.nc,c2_uuid_80ab3494.nc,7.7529718521948485,18
c2_uuid_f544906f.nc,c2_uuid_ec81d97e.nc,10.057147637713994,19
c2_uuid_fa40c633.nc,c2_uuid_4b4eea26.nc,1.0715244756555462,1
c2_uuid_fa40c633.nc,c2_uuid_495c8cf2.nc,1.156277276246799,2
c2_uuid_fa40c633.nc,c2_uuid_80ab3494.nc,1.3111242387109725,3
c2_uuid_fa40c633.nc,c2_uuid_eb59c68d.nc,2.014622063466427,4
c2_uuid_fa40c633.nc,c2_uuid_49511e7b.nc,2.2314505485854257,5
c2_uuid_fa40c633.nc,c2_uuid_aebda966.nc,2.2469091898879556,6
