SID,BASIN,SEASON,NAME,exclusion_reason
 , ,Year, ,Not in target basins
2001291N05158,EP,2001,PODUL,Not in target basins
2001294N11235,EP,2001,NARDA,Not in target basins
2001304N12237,EP,2001,OCTAVE,Not in target basins
2001320S11146,SP,2002,UNNAMED,Not in target basins
2001334S21200,SP,2002,TRINA,Not in target basins
2001357S14203,SP,2002,VICKY,Not in target basins
2001363S10185,SP,2002,WAKA,Not in target basins
2001365S12138,SP,2002,BERNIE,Not in target basins
2002001S09165,SP,2002,UNNAMED,Not in target basins
2002015S20159,SP,2002,UNNAMED,Not in target basins
2002040S14130,SP,2002,UNNAMED,Not in target basins
2002042S20156,SP,2002,CLAUDIA,Not in target basins
2002054S17176,SP,2002,UNNAMED,Not in target basins
2002062S15154,SP,2002,DES,Not in target basins
2002073S16161,SP,2002,UNNAMED,Not in target basins
2002143S07157,SP,2002,UPIA,Not in target basins
2002145N11259,EP,2002,ALMA,Not in target basins
2002160N16258,EP,2002,BORIS,Not in target basins
2002179N12238,EP,2002,UNNAMED,Not in target basins
2002187N11160,EP,2002,HALONG,Not in target basins
2002191N12260,EP,2002,CRISTINA,Not in target basins
2002198N09182,EP,2002,KALMAEGI,Not in target basins
2002202N13254,EP,2002,DOUGLAS,Not in target basins
2002204N12263,EP,2002,ELIDA,Not in target basins
2002218N13241,EP,2002,UNNAMED,Not in target basins
2002222N09163,EP,2002,PHANFONE,Not in target basins
2002234N11221,EP,2002,ALIKA,Not in target basins
2002234N13253,EP,2002,FAUSTO,Not in target basins
2002237N10202,EP,2002,ELE,Not in target basins
2002238N15250,EP,2002,GENEVIEVE,Not in target basins
2002242N14257,EP,2002,HERNAN,Not in target basins
2002249N19253,EP,2002,UNNAMED,Not in target basins
2002258N15256,EP,2002,ISELLE,Not in target basins
2002263N22139,EP,2002,CHANGMI,Not in target basins
2002268N15258,EP,2002,JULIO,Not in target basins
2002282N10156,EP,2002,BAVI,Not in target basins
2002295N11261,EP,2002,KENNA,Not in target basins
2002296N11230,EP,2002,LOWELL,Not in target basins
2002297N09206,EP,2002,HUKO,Not in target basins
2002298N17169,EP,2002,MAYSAK,Not in target basins
2002318N15250,EP,2002,UNNAMED,Not in target basins
2002335S13182,SP,2003,YOLANDE,Not in target basins
2002358S08185,SP,2003,ZOE,Not in target basins
2003004S10136,SP,2003,UNNAMED,Not in target basins
2003011N02180,EP,2003,YANYAN,Not in target basins
2003011S09182,SP,2003,AMI,Not in target basins
2003021S10163,SP,2003,BENI,Not in target basins
2003025S16173,SP,2003,CILLA,Not in target basins
2003036S10197,SP,2003,DOVI,Not in target basins
2003061S21148,SP,2003,ERICA,Not in target basins
2003066S16176,SP,2003,UNNAMED,Not in target basins
2003067S13130,SP,2003,CRAIG,Not in target basins
2003068S14172,SP,2003,ESETA,Not in target basins
2003103S14180,SP,2003,FILI,Not in target basins
2003140N10258,EP,2003,ANDRES,Not in target basins
2003155S10172,SP,2003,GINA,Not in target basins
2003156S07155,SP,2003,EPI,Not in target basins
2003168N16257,EP,2003,BLANCA,Not in target basins
2003177N14263,EP,2003,CARLOS,Not in target basins
2003187N14244,EP,2003,DOLORES,Not in target basins
2003192N14254,EP,2003,ENRIQUE,Not in target basins
2003199N14255,EP,2003,FELICIA,Not in target basins
2003219N16244,EP,2003,GUILLERMO,Not in target basins
2003221N14249,EP,2003,HILDA,Not in target basins
2003223N13224,EP,2003,UNNAMED,Not in target basins
2003235N20253,EP,2003,IGNACIO,Not in target basins
2003240N14230,EP,2003,JIMENA,Not in target basins
2003247N19249,EP,2003,KEVIN,Not in target basins
2003257N15252,EP,2003,LINDA,Not in target basins
2003259N13133,EP,2003,CHOI-WAN,Not in target basins
2003262N17254,EP,2003,MARTY,Not in target basins
2003267N15140,EP,2003,KOPPU,Not in target basins
2003271N18275,EP,2003,LARRY,Not in target basins
2003275N16252,EP,2003,NORA,Not in target basins
2003276N12262,EP,2003,OLAF,Not in target basins
2003291N17147,EP,2003,PARMA,Not in target basins
2003294N10260,EP,2003,PATRICIA,Not in target basins
2003350S10140,SP,2004,DEBBIE,Not in target basins
2003359S15177,SP,2004,HETA,Not in target basins
2004041S14147,SP,2004,FRITZ,Not in target basins
2004052S15172,SP,2004,IVY,Not in target basins
2004058S13142,SP,2004,EVAN,Not in target basins
2004072S11146,SP,2004,FAY,Not in target basins
2004081S15148,SP,2004,GRACE,Not in target basins
2004086S29318,SA,2004,UNNAMED,Not in target basins
2004093N07154,EP,2004,SUDAL,Not in target basins
2004098S15173,SP,2004,UNNAMED,Not in target basins
2004143N15252,EP,2004,AGATHA,Not in target basins
2004156N16117,EP,2004,CONSON,Not in target basins
2004164N06139,EP,2004,DIANMU,Not in target basins
2004185N16241,EP,2004,UNNAMED,Not in target basins
2004186N06203,EP,2004,UNNAMED,Not in target basins
2004195N15255,EP,2004,BLAS,Not in target basins
2004201N14247,EP,2004,CELIA,Not in target basins
2004209N12247,EP,2004,DARBY,Not in target basins
2004214N12234,EP,2004,UNNAMED,Not in target basins
2004216N16166,EP,2004,MERANTI,Not in target basins
2004222N24150,EP,2004,MALAKAS,Not in target basins
2004232N12228,EP,2004,ESTELLE,Not in target basins
2004236N17250,EP,2004,FRANK,Not in target basins
2004237N17236,EP,2004,UNNAMED,Not in target basins
2004239N11171,EP,2004,SONGDA,Not in target basins
2004240N15254,EP,2004,GEORGETTE,Not in target basins
2004244N12257,EP,2004,HOWARD,Not in target basins
2004252N15250,EP,2004,ISIS,Not in target basins
2004255N11267,EP,2004,JAVIER,Not in target basins
2004279N14249,EP,2004,KAY,Not in target basins
2004284N07157,EP,2004,TOKAGE,Not in target basins
2004286N14263,EP,2004,LESTER,Not in target basins
2004299N18251,EP,2004,UNNAMED,Not in target basins
2004348S15173,SP,2005,UNNAMED,Not in target basins
2004357S16216,SP,2005,JUDY,Not in target basins
2004365S13120,SP,2005,RAYMOND,Not in target basins
2005003S09177,SP,2005,KERRY,Not in target basins
2005027S18168,SP,2005,LOLA,Not in target basins
2005032S14195,SP,2005,MEENA,Not in target basins
2005035S14136,SP,2005,HARVEY,Not in target basins
2005041S13181,SP,2005,OLAF,Not in target basins
2005042S12190,SP,2005,NANCY,Not in target basins
2005054S09173,SP,2005,PERCY,Not in target basins
2005060S12179,SP,2005,RAE,Not in target basins
2005063S12141,SP,2005,INGRID,Not in target basins
2005103S08138,SP,2005,UNNAMED,Not in target basins
2005110S17180,SP,2005,SHEILA,Not in target basins
2005138N10265,EP,2005,ADRIAN,Not in target basins
2005173N14258,EP,2005,BEATRIZ,Not in target basins
2005177N13263,EP,2005,CALVIN,Not in target basins
2005185N15261,EP,2005,DORA,Not in target basins
2005199N15256,EP,2005,EUGENE,Not in target basins
2005202N13138,EP,2005,BANYAN,Not in target basins
2005215N14224,EP,2005,UNNAMED,Not in target basins
2005222N14246,EP,2005,FERNANDA,Not in target basins
2005223N13251,EP,2005,GREG,Not in target basins
2005232N13263,EP,2005,HILARY,Not in target basins
2005238N17255,EP,2005,IRWIN,Not in target basins
2005255N15246,EP,2005,JOVA,Not in target basins
2005258N12242,EP,2005,KENNETH,Not in target basins
2005261N13245,EP,2005,LIDIA,Not in target basins
2005261N14252,EP,2005,MAX,Not in target basins
2005262N20155,EP,2005,SAOLA,Not in target basins
2005266N15252,EP,2005,NORMA,Not in target basins
2005271N17255,EP,2005,OTIS,Not in target basins
2005288N11259,EP,2005,UNNAMED,Not in target basins
2006007S15182,SP,2006,TAM,Not in target basins
2006013S13184,SP,2006,URMIL,Not in target basins
2006025S18147,SP,2006,JIM,Not in target basins
2006040S15181,SP,2006,VAIANU,Not in target basins
2006053S11144,SP,2006,KATE,Not in target basins
2006055S10138,SP,2006,UNNAMED,Not in target basins
2006074S13158,SP,2006,LARRY,Not in target basins
2006075S14185,SP,2006,WATI,Not in target basins
2006106S10153,SP,2006,MONICA,Not in target basins
2006147N15259,EP,2006,ALETTA,Not in target basins
2006155N16257,EP,2006,UNNAMED,Not in target basins
2006192N13250,EP,2006,BUD,Not in target basins
2006193N13258,EP,2006,CARLOTTA,Not in target basins
2006198N12252,EP,2006,DANIEL,Not in target basins
2006203N12257,EP,2006,EMILIA,Not in target basins
2006213N13256,EP,2006,GILMA,Not in target basins
2006213N14239,EP,2006,FABIO,Not in target basins
2006228N10218,EP,2006,IOKE,Not in target basins
2006228N13247,EP,2006,HECTOR,Not in target basins
2006234N12258,EP,2006,ILEANA,Not in target basins
2006240N12265,EP,2006,JOHN,Not in target basins
2006242N16246,EP,2006,KRISTY,Not in target basins
2006257N16259,EP,2006,LANE,Not in target basins
2006258N11215,EP,2006,UNNAMED,Not in target basins
2006259N17245,EP,2006,MIRIAM,Not in target basins
2006259N19155,EP,2006,YAGI,Not in target basins
2006268N10187,EP,2006,UNNAMED,Not in target basins
2006281N11201,EP,2006,UNNAMED,Not in target basins
2006282N14243,EP,2006,NORMAN,Not in target basins
2006283N13232,EP,2006,OLIVIA,Not in target basins
2006294N16254,EP,2006,PAUL,Not in target basins
2006294S10168,SP,2007,XAVIER,Not in target basins
2006300N17256,EP,2006,UNNAMED,Not in target basins
2006312N13256,EP,2006,ROSA,Not in target basins
2006315N13248,EP,2006,UNNAMED,Not in target basins
2006318N12256,EP,2006,SERGIO,Not in target basins
2006322S09172,SP,2007,YANI,Not in target basins
2006335S10164,SP,2007,UNNAMED,Not in target basins
2007021S12183,SP,2007,ARTHUR,Not in target basins
2007021S12195,SP,2007,ZITA,Not in target basins
2007032S11137,SP,2007,NELSON,Not in target basins
2007033S12177,SP,2007,UNNAMED,Not in target basins
2007058S12135,SP,2007,GEORGE,Not in target basins
2007084S12157,SP,2007,BECKY,Not in target basins
2007091S14175,SP,2007,CLIFF,Not in target basins
2007135N08147,EP,2007,YUTU,Not in target basins
2007136S10158,SP,2007,PIERRE,Not in target basins
2007147N13249,EP,2007,ALVIN,Not in target basins
2007150N14263,EP,2007,BARBARA,Not in target basins
2007163N15250,EP,2007,UNNAMED,Not in target basins
2007188N04148,EP,2007,MAN-YI,Not in target basins
2007191N17241,EP,2007,UNNAMED,Not in target basins
2007196N11234,EP,2007,COSME,Not in target basins
2007196N15246,EP,2007,UNNAMED,Not in target basins
2007203N13255,EP,2007,DALILA,Not in target basins
2007213N13238,EP,2007,ERICK,Not in target basins
2007221N13234,EP,2007,FLOSSIE,Not in target basins
2007242N13264,EP,2007,HENRIETTE,Not in target basins
2007242N19251,EP,2007,GIL,Not in target basins
2007249N24161,EP,2007,DANAS,Not in target basins
2007261N13254,EP,2007,IVO,Not in target basins
2007262N16233,EP,2007,UNNAMED,Not in target basins
2007272N15251,EP,2007,JULIETTE,Not in target basins
2007274N18131,EP,2007,KROSA,Not in target basins
2007282N19181,EP,2007,LINGLING,Not in target basins
2007288N15251,EP,2007,KIKO,Not in target basins
2007291N19148,EP,2007,KAJIKI,Not in target basins
2007317S10150,SP,2008,GUBA,Not in target basins
2007337S12186,SP,2008,DAMAN,Not in target basins
2007365S15134,SP,2008,HELEN,Not in target basins
2008008S18184,SP,2008,ELISA,Not in target basins
2008015S16162,SP,2008,FUNA,Not in target basins
2008026S12179,SP,2008,GENE,Not in target basins
2008060S19151,SP,2008,UNNAMED,Not in target basins
2008080S17163,SP,2008,UNNAMED,Not in target basins
2008108S13158,SP,2008,UNNAMED,Not in target basins
2008147N10141,EP,2008,NAKRI,Not in target basins
2008150N10274,EP,2008,ALMA,Not in target basins
2008179N12252,EP,2008,BORIS,Not in target basins
2008180N14238,EP,2008,CRISTINA,Not in target basins
2008184N15254,EP,2008,DOUGLAS,Not in target basins
2008188N14260,EP,2008,UNNAMED,Not in target basins
2008194N11266,EP,2008,ELIDA,Not in target basins
2008198N10265,EP,2008,FAUSTO,Not in target basins
2008204N13260,EP,2008,GENEVIEVE,Not in target basins
2008218N10224,EP,2008,KIKA,Not in target basins
2008220N12250,EP,2008,HERNAN,Not in target basins
2008226N22134,EP,2008,VONGFONG,Not in target basins
2008227N16255,EP,2008,ISELLE,Not in target basins
2008237N18253,EP,2008,JULIO,Not in target basins
2008246N19250,EP,2008,KARINA,Not in target basins
2008251N15256,EP,2008,LOWELL,Not in target basins
2008275N16245,EP,2008,MARIE,Not in target basins
2008278N13261,EP,2008,NORBERT,Not in target basins
2008283N12271,EP,2008,ODILE,Not in target basins
2008292N20152,EP,2008,BAVI,Not in target basins
2008297N12255,EP,2008,UNNAMED,Not in target basins
2008308N08252,EP,2008,POLO,Not in target basins
2008320N23146,EP,2008,HAISHEN,Not in target basins
2008356S14138,SP,2009,UNNAMED,Not in target basins
2009011S16139,SP,2009,CHARLOTTE,Not in target basins
2009025S12177,SP,2009,HETTIE,Not in target basins
2009031S16147,SP,2009,ELLIE,Not in target basins
2009045S18174,SP,2009,INNIS,Not in target basins
2009064S13148,SP,2009,HAMISH,Not in target basins
2009069S19204,SP,2009,JONI,Not in target basins
2009075S18197,SP,2009,KEN,Not in target basins
2009082S15154,SP,2009,JASPER,Not in target basins
2009092S15178,SP,2009,LIN,Not in target basins
2009107S07133,SP,2009,KIRRILY,Not in target basins
2009167N14257,EP,2009,UNNAMED,Not in target basins
2009171N15264,EP,2009,ANDRES,Not in target basins
2009185N13260,EP,2009,BLANCA,Not in target basins
2009190N09254,EP,2009,CARLOS,Not in target basins
2009194N11257,EP,2009,DOLORES,Not in target basins
2009210N11231,EP,2009,LANA,Not in target basins
2009215N10242,EP,2009,FELICIA,Not in target basins
2009215N13252,EP,2009,ENRIQUE,Not in target basins
2009219N19140,EP,2009,ETAU,Not in target basins
2009220N12246,EP,2009,UNNAMED,Not in target basins
2009221N10201,EP,2009,MAKA,Not in target basins
2009222N09262,EP,2009,GUILLERMO,Not in target basins
2009228N11163,EP,2009,VAMCO,Not in target basins
2009233N13230,EP,2009,HILDA,Not in target basins
2009235N14252,EP,2009,IGNACIO,Not in target basins
2009238N12189,EP,2009,UNNAMED,Not in target basins
2009239N10253,EP,2009,KEVIN,Not in target basins
2009239N12270,EP,2009,JIMENA,Not in target basins
2009246N12250,EP,2009,LINDA,Not in target basins
2009246N18130,EP,2009,DUJUAN,Not in target basins
2009257N14256,EP,2009,MARTY,Not in target basins
2009264N13252,EP,2009,NORA,Not in target basins
2009271N15257,EP,2009,OLAF,Not in target basins
2009281N15144,EP,2009,NEPARTAK,Not in target basins
2009282N16252,EP,2009,PATRICIA,Not in target basins
2009288N07267,EP,2009,RICK,Not in target basins
2009289N12230,EP,2009,NEKI,Not in target basins
2009342S09140,SP,2010,LAURENCE,Not in target basins
2009346S10172,SP,2010,MICK,Not in target basins
2010020S08163,SP,2010,OLGA,Not in target basins
2010020S14147,SP,2010,NEVILLE,Not in target basins
2010027S14184,SP,2010,NISHA,Not in target basins
2010029S12177,SP,2010,OLI,Not in target basins
2010038S08194,SP,2010,PAT,Not in target basins
2010040S11185,SP,2010,RENE,Not in target basins
2010051S06195,SP,2010,SARAH,Not in target basins
2010067S25317,SA,2010,UNNAMED,Not in target basins
2010069S12188,SP,2010,TOMAS,Not in target basins
2010070S15168,SP,2010,ULUI,Not in target basins
2010084S09138,SP,2010,PAUL,Not in target basins
2010149N13266,EP,2010,AGATHA,Not in target basins
2010166N15255,EP,2010,BLAS,Not in target basins
2010167N15265,EP,2010,UNNAMED,Not in target basins
2010169N13266,EP,2010,CELIA,Not in target basins
2010172N08272,EP,2010,DARBY,Not in target basins
2010195N14257,EP,2010,UNNAMED,Not in target basins
2010217N15265,EP,2010,ESTELLE,Not in target basins
2010232N18253,EP,2010,UNNAMED,Not in target basins
2010234N14267,EP,2010,FRANK,Not in target basins
2010240N15142,EP,2010,KOMPASU,Not in target basins
2010246N19251,EP,2010,UNNAMED,Not in target basins
2010247N15266,EP,2010,HERMINE,Not in target basins
2010263N15149,EP,2010,MALAKAS,Not in target basins
2010264N20252,EP,2010,GEORGETTE,Not in target basins
2010350N30175,EP,2010,OMEKA,Not in target basins
2010358S13152,SP,2011,TASHA,Not in target basins
2011010S17169,SP,2011,VANIA,Not in target basins
2011013S15151,SP,2011,ZELIA,Not in target basins
2011020S13182,SP,2011,WILMA,Not in target basins
2011022S16146,SP,2011,ANTHONY,Not in target basins
2011028S13180,SP,2011,YASI,Not in target basins
2011034S19199,SP,2011,ZAKA,Not in target basins
2011048S14171,SP,2011,ATU,Not in target basins
2011069S20321,SA,2011,UNNAMED,Not in target basins
2011082S17184,SP,2011,BUNE,Not in target basins
2011126N11129,EP,2011,AERE,Not in target basins
2011158N11260,EP,2011,ADRIAN,Not in target basins
2011170N12263,EP,2011,BEATRIZ,Not in target basins
2011188N14261,EP,2011,CALVIN,Not in target basins
2011199N10271,EP,2011,DORA,Not in target basins
2011212N10264,EP,2011,EUGENE,Not in target basins
2011227N12234,EP,2011,FERNANDA,Not in target basins
2011229N14261,EP,2011,GREG,Not in target basins
2011243N17259,EP,2011,UNNAMED,Not in target basins
2011253N20145,EP,2011,ROKE,Not in target basins
2011257N19154,EP,2011,SONCA,Not in target basins
2011264N13264,EP,2011,HILARY,Not in target basins
2011278N12248,EP,2011,IRWIN,Not in target basins
2011279N10257,EP,2011,JOVA,Not in target basins
2011280N10268,EP,2011,UNNAMED,Not in target basins
2011323N09264,EP,2011,KENNETH,Not in target basins
2011354S14155,SP,2012,UNNAMED,Not in target basins
2011358S11132,SP,2012,GRANT,Not in target basins
2012032S15141,SP,2012,JASMINE,Not in target basins
2012037S17176,SP,2012,CYRIL,Not in target basins
2012071S10132,SP,2012,UNNAMED,Not in target basins
2012092S16166,SP,2012,DAPHNE,Not in target basins
2012135N10255,EP,2012,ALETTA,Not in target basins
2012142N09262,EP,2012,BUD,Not in target basins
2012166N09269,EP,2012,CARLOTTA,Not in target basins
2012179S09153,SP,2012,UNNAMED,Not in target basins
2012186N12255,EP,2012,DANIEL,Not in target basins
2012189N10262,EP,2012,EMILIA,Not in target basins
2012193N12259,EP,2012,FABIO,Not in target basins
2012219N12254,EP,2012,GILMA,Not in target basins
2012225N18255,EP,2012,HECTOR,Not in target basins
2012232N13141,EP,2012,BOLAVEN,Not in target basins
2012239N11261,EP,2012,ILEANA,Not in target basins
2012247N18252,EP,2012,JOHN,Not in target basins
2012256N15257,EP,2012,KRISTY,Not in target basins
2012260N13237,EP,2012,LANE,Not in target basins
2012263N15141,EP,2012,JELAWAT,Not in target basins
2012266N14254,EP,2012,MIRIAM,Not in target basins
2012272N22251,EP,2012,NORMAN,Not in target basins
2012274N13151,EP,2012,MALIKSI,Not in target basins
2012279N15145,EP,2012,PRAPIROON,Not in target basins
2012281N14242,EP,2012,OLIVIA,Not in target basins
2012288N14248,EP,2012,PAUL,Not in target basins
2012304N14246,EP,2012,ROSA,Not in target basins
2012346S14180,SP,2013,EVAN,Not in target basins
2012362S08165,SP,2013,FREDA,Not in target basins
2013019S12174,SP,2013,GARRY,Not in target basins
2013020S16137,SP,2013,OSWALD,Not in target basins
2013040S16199,SP,2013,HALEY,Not in target basins
2013064S18149,SP,2013,SANDRA,Not in target basins
2013072S12140,SP,2013,TIM,Not in target basins
2013117S10155,SP,2013,ZANE,Not in target basins
2013134N07265,EP,2013,ALVIN,Not in target basins
2013149N14264,EP,2013,BARBARA,Not in target basins
2013175N12256,EP,2013,COSME,Not in target basins
2013180N11256,EP,2013,DALILA,Not in target basins
2013186N13262,EP,2013,ERICK,Not in target basins
2013206N15238,EP,2013,FLOSSIE,Not in target basins
2013211N11248,EP,2013,GIL,Not in target basins
2013214N13243,EP,2013,HENRIETTE,Not in target basins
2013221N11244,EP,2013,UNNAMED,Not in target basins
2013224N12220,EP,2013,UNALA,Not in target basins
2013227N08193,EP,2013,PEWA,Not in target basins
2013232N14252,EP,2013,IVO,Not in target basins
2013241N19254,EP,2013,JULIETTE,Not in target basins
2013242N15245,EP,2013,KIKO,Not in target basins
2013248N17255,EP,2013,LORENA,Not in target basins
2013257N15259,EP,2013,MANUEL,Not in target basins
2013262N14149,EP,2013,PABUK,Not in target basins
2013280N13242,EP,2013,NARDA,Not in target basins
2013282N14149,EP,2013,WIPHA,Not in target basins
2013286N15251,EP,2013,OCTAVE,Not in target basins
2013287N13243,EP,2013,PRISCILLA,Not in target basins
2013292N09162,EP,2013,LEKIMA,Not in target basins
2013293N13260,EP,2013,RAYMOND,Not in target basins
2013305N16252,EP,2013,SONIA,Not in target basins
2013324S11113,SP,2014,ALESSIA,Not in target basins
2014004S17183,SP,2014,IAN,Not in target basins
2014017S14160,SP,2014,JUNE,Not in target basins
2014027S14155,SP,2014,DYLAN,Not in target basins
2014030S14129,SP,2014,FLETCHER,Not in target basins
2014031S17149,SP,2014,EDNA,Not in target basins
2014056S18175,SP,2014,KOFI,Not in target basins
2014066S09138,SP,2014,GILLIAN,Not in target basins
2014066S15152,SP,2014,HADI,Not in target basins
2014068S16169,SP,2014,LUSI,Not in target basins
2014077S11196,SP,2014,MIKE,Not in target basins
2014092S11159,SP,2014,ITA,Not in target basins
2014142N10254,EP,2014,AMANDA,Not in target basins
2014153N12267,EP,2014,BORIS,Not in target basins
2014160N15259,EP,2014,CRISTINA,Not in target basins
2014164N19116,EP,2014,HAGIBIS,Not in target basins
2014180N14255,EP,2014,DOUGLAS,Not in target basins
2014181N17257,EP,2014,ELIDA,Not in target basins
2014187N11247,EP,2014,FAUSTO,Not in target basins
2014195N11232,EP,2014,WALI,Not in target basins
2014204N10239,EP,2014,GENEVIEVE,Not in target basins
2014207N12255,EP,2014,HERNAN,Not in target basins
2014212N11242,EP,2014,ISELLE,Not in target basins
2014214N13249,EP,2014,JULIO,Not in target basins
2014225N15255,EP,2014,KARINA,Not in target basins
2014229N16246,EP,2014,LOWELL,Not in target basins
2014234N12261,EP,2014,MARIE,Not in target basins
2014246N17254,EP,2014,NORBERT,Not in target basins
2014253N13244,EP,2014,UNNAMED,Not in target basins
2014253N13260,EP,2014,ODILE,Not in target basins
2014259N11262,EP,2014,POLO,Not in target basins
2014267N15257,EP,2014,RACHEL,Not in target basins
2014267N18150,EP,2014,KAMMURI,Not in target basins
2014271N10160,EP,2014,PHANFONE,Not in target basins
2014274N15260,EP,2014,SIMON,Not in target basins
2014275N06166,EP,2014,VONGFONG,Not in target basins
2014284N10231,EP,2014,ANA,Not in target basins
2014290N14261,EP,2014,TRUDY,Not in target basins
2014303N11261,EP,2014,VANCE,Not in target basins
2015020S12208,SP,2015,NIKO,Not in target basins
2015030S16161,SP,2015,OLA,Not in target basins
2015047S12142,SP,2015,LAM,Not in target basins
2015047S15152,SP,2015,MARCIA,Not in target basins
2015066S08170,SP,2015,PAM,Not in target basins
2015068S12151,SP,2015,NATHAN,Not in target basins
2015079S15182,SP,2015,REUBEN,Not in target basins
2015099S13163,SP,2015,SOLO,Not in target basins
2015127N04158,EP,2015,DOLPHIN,Not in target basins
2015148N11250,EP,2015,ANDRES,Not in target basins
2015152N12258,EP,2015,BLANCA,Not in target basins
2015162N12262,EP,2015,CARLOS,Not in target basins
2015180S04163,SP,2015,RAQUEL,Not in target basins
2015188N08194,EP,2015,HALOLA,Not in target basins
2015189N13223,EP,2015,ELA,Not in target basins
2015190N12210,EP,2015,IUNE,Not in target basins
2015192N11263,EP,2015,DOLORES,Not in target basins
2015194N13235,EP,2015,ENRIQUE,Not in target basins
2015204N16247,EP,2015,FELICIA,Not in target basins
2015209N07248,EP,2015,GUILLERMO,Not in target basins
2015209N15236,EP,2015,UNNAMED,Not in target basins
2015213S08169,SP,2016,UNNAMED,Not in target basins
2015218N12231,EP,2015,HILDA,Not in target basins
2015218N18149,EP,2015,MOLAVE,Not in target basins
2015228N17247,EP,2015,UNNAMED,Not in target basins
2015229N08212,EP,2015,KILO,Not in target basins
2015231N13183,EP,2015,LOKE,Not in target basins
2015236N12231,EP,2015,IGNACIO,Not in target basins
2015238N10255,EP,2015,JIMENA,Not in target basins
2015244N12248,EP,2015,KEVIN,Not in target basins
2015248N10256,EP,2015,LINDA,Not in target basins
2015260N12187,EP,2015,MALIA,Not in target basins
2015264N24246,EP,2015,UNNAMED,Not in target basins
2015266N11214,EP,2015,NIALA,Not in target basins
2015270N13257,EP,2015,MARTY,Not in target basins
2015274N13201,EP,2015,OHO,Not in target basins
2015275N13187,EP,2015,UNNAMED,Not in target basins
2015282N11230,EP,2015,NORA,Not in target basins
2015286N12163,EP,2015,CHAMPI,Not in target basins
2015286S10175,SP,2016,UNNAMED,Not in target basins
2015288N10243,EP,2015,OLAF,Not in target basins
2015293N13266,EP,2015,PATRICIA,Not in target basins
2015322N13253,EP,2015,RICK,Not in target basins
2015328N11260,EP,2015,SANDRA,Not in target basins
2015330S10178,SP,2016,TUNI,Not in target basins
2015355S16136,SP,2016,UNNAMED,Not in target basins
2015362N01179,EP,2015,UNNAMED,Not in target basins
2015364S09190,SP,2016,ULA,Not in target basins
2016006N02188,EP,2016,PALI,Not in target basins
2016014S13195,SP,2016,VICTOR,Not in target basins
2016040S16155,SP,2016,TATIANA,Not in target basins
2016041S14170,SP,2016,WINSTON,Not in target basins
2016055S15202,SP,2016,YALO,Not in target basins
2016074S16137,SP,2016,UNNAMED,Not in target basins
2016095S13162,SP,2016,ZENA,Not in target basins
2016108S17181,SP,2016,AMOS,Not in target basins
2016158N13261,EP,2016,UNNAMED,Not in target basins
2016183N13246,EP,2016,AGATHA,Not in target basins
2016185N11253,EP,2016,BLAS,Not in target basins
2016188N12254,EP,2016,CELIA,Not in target basins
2016194N15255,EP,2016,DARBY,Not in target basins
2016197N14256,EP,2016,ESTELLE,Not in target basins
2016203N10249,EP,2016,GEORGETTE,Not in target basins
2016203N13259,EP,2016,FRANK,Not in target basins
2016214N15240,EP,2016,HOWARD,Not in target basins
2016216N14243,EP,2016,IVETTE,Not in target basins
2016216N17149,EP,2016,OMAIS,Not in target basins
2016220N18258,EP,2016,JAVIER,Not in target basins
2016230N12254,EP,2016,KAY,Not in target basins
2016237N14253,EP,2016,LESTER,Not in target basins
2016240N13224,EP,2016,MADELINE,Not in target basins
2016248N15255,EP,2016,NEWTON,Not in target basins
2016255N12247,EP,2016,ORLENE,Not in target basins
2016262N16251,EP,2016,PAINE,Not in target basins
2016269N15165,EP,2016,CHABA,Not in target basins
2016270N12223,EP,2016,ULIKA,Not in target basins
2016270N15240,EP,2016,ROSLYN,Not in target basins
2016278N16181,EP,2016,SONGDA,Not in target basins
2016296N11262,EP,2016,SEYMOUR,Not in target basins
2016318N18253,EP,2016,TINA,Not in target basins
2016323N13279,EP,2016,OTTO,Not in target basins
2017046S17137,SP,2017,ALFRED,Not in target basins
2017051S18189,SP,2017,BART,Not in target basins
2017052S16178,SP,2017,UNNAMED,Not in target basins
2017060S09139,SP,2017,BLANCHE,Not in target basins
2017082S14152,SP,2017,DEBBIE,Not in target basins
2017094S17191,SP,2017,UNNAMED,Not in target basins
2017097S12171,SP,2017,COOK,Not in target basins
2017111S09146,SP,2017,FRANCES,Not in target basins
2017122S13170,SP,2017,DONNA,Not in target basins
2017127S18184,SP,2017,ELLA,Not in target basins
2017130N09269,EP,2017,ADRIAN,Not in target basins
2017152N14262,EP,2017,BEATRIZ,Not in target basins
2017163N14265,EP,2017,CALVIN,Not in target basins
2017175N13264,EP,2017,DORA,Not in target basins
2017182N15132,EP,2017,NANMADOL,Not in target basins
2017189N11250,EP,2017,EUGENE,Not in target basins
2017193N12252,EP,2017,FERNANDA,Not in target basins
2017198N13245,EP,2017,UNNAMED,Not in target basins
2017199N14255,EP,2017,GREG,Not in target basins
2017202N08274,EP,2017,HILARY,Not in target basins
2017203N14248,EP,2017,IRWIN,Not in target basins
2017216N16254,EP,2017,UNNAMED,Not in target basins
2017223N16172,EP,2017,BANYAN,Not in target basins
2017224N19253,EP,2017,JOVA,Not in target basins
2017230N13249,EP,2017,KENNETH,Not in target basins
2017239N18147,EP,2017,SANVU,Not in target basins
