SID,BASIN,SEASON,NAME,max_wind_kt,min_pressure_hpa,max_category,record_count,first_time,last_time,intensity_class
1989279N07151,WP,1989,DAN,75.0,960.0,1,67,1989-10-06 00:00:00,1989-10-14 06:00:00,Moderate (64-95kt)
1989284S08080,SI,1990,UNNAMED,,,-1,53,1989-10-11 00:00:00,1989-10-17 12:00:00,Unknown
1989286N14137,WP,1989,ELSIE,100.0,915.0,5,77,1989-10-13 00:00:00,1989-10-22 12:00:00,Intense (>=96kt)
1989290N18090,NI,1989,UNNAMED,25.0,,-5,9,1989-10-17 03:00:00,1989-10-18 03:00:00,Weak (<64kt)
1989291N05158,WP,1989,FORREST,85.0,940.0,2,110,1989-10-18 00:00:00,1989-10-31 15:00:00,Moderate (64-95kt)
1989302S05079,SI,1990,UNNAMED,,,0,37,1989-10-28 18:00:00,1989-11-02 06:00:00,Unknown
1989305N07105,NI,1989,GAY,115.0,,5,51,1989-11-04 00:00:00,1989-11-10 06:00:00,Intense (>=96kt)
1989305N07105,WP,1989,GAY,65.0,970.0,3,28,1989-10-31 12:00:00,1989-11-03 21:00:00,Moderate (64-95kt)
1989309S07100,SI,1990,PEDRO,60.0,982.0,1,71,1989-11-04 18:00:00,1989-11-13 12:00:00,Weak (<64kt)
1989314N10152,WP,1989,HUNT,75.0,960.0,2,113,1989-11-10 00:00:00,1989-11-24 00:00:00,Moderate (64-95kt)
1989315N11084,NI,1989,UNNAMED,25.0,,-5,1,1989-11-11 03:00:00,1989-11-11 03:00:00,Weak (<64kt)
1989321N11085,NI,1989,UNNAMED,30.0,,-5,30,1989-11-16 12:00:00,1989-11-20 03:00:00,Weak (<64kt)
1989324N17174,WP,1989,IRMA,95.0,925.0,5,125,1989-11-20 00:00:00,1989-12-05 12:00:00,Moderate (64-95kt)
1989335N05162,WP,1989,UNNAMED,,,-1,63,1989-12-01 06:00:00,1989-12-09 00:00:00,Unknown
1989342N13137,WP,1989,UNNAMED,,,-5,14,1989-12-08 03:00:00,1989-12-09 18:00:00,Unknown
1989346S10133,SI,1990,FELICITY,25.0,997.0,-1,13,1989-12-12 06:00:00,1989-12-13 18:00:00,Weak (<64kt)
1989349S08065,SI,1990,ALIBERA,72.0,954.0,4,189,1989-12-14 18:00:00,1990-01-07 06:00:00,Moderate (64-95kt)
1989354N05155,WP,1989,JACK,95.0,925.0,4,77,1989-12-20 00:00:00,1989-12-29 12:00:00,Moderate (64-95kt)
1989364S05095,SI,1990,BAOMAVO,,,2,79,1989-12-29 18:00:00,1990-01-08 12:00:00,Unknown
1990005S13112,SI,1990,ROSITA,45.0,988.0,-5,103,1990-01-04 18:00:00,1990-01-17 12:00:00,Weak (<64kt)
1990008N01172,WP,1990,KORYN,55.0,980.0,1,79,1990-01-08 00:00:00,1990-01-17 18:00:00,Weak (<64kt)
1990008S27086,SI,1990,BAOMAVO,,,-5,14,1990-01-07 15:00:00,1990-01-09 06:00:00,Unknown
1990012S12131,SI,1990,SAM,70.0,966.0,0,77,1990-01-11 12:00:00,1990-01-21 00:00:00,Moderate (64-95kt)
1990024S14117,SI,1990,TINA,50.0,976.0,0,57,1990-01-24 01:00:00,1990-01-29 12:00:00,Weak (<64kt)
1990031S09070,SI,1990,DETY,72.0,954.0,2,93,1990-01-30 18:00:00,1990-02-11 06:00:00,Moderate (64-95kt)
1990032S11059,SI,1990,CEZERA,52.0,976.0,1,87,1990-01-31 12:00:00,1990-02-11 06:00:00,Weak (<64kt)
1990056S11125,SI,1990,VINCENT,70.0,966.0,1,79,1990-02-24 18:00:00,1990-03-06 12:00:00,Moderate (64-95kt)
1990058S16075,SI,1990,EDISOANA,72.0,954.0,3,77,1990-02-26 18:00:00,1990-03-08 06:00:00,Moderate (64-95kt)
1990062S13091,SI,1990,GREGOARA:WALTER,92.0,927.0,3,195,1990-03-03 00:00:00,1990-03-27 06:00:00,Moderate (64-95kt)
1990065S07083,SI,1990,FELANA,36.0,991.0,0,85,1990-03-05 18:00:00,1990-03-16 06:00:00,Weak (<64kt)
1990074S12115,SI,1990,ALEX,120.0,927.0,4,93,1990-03-14 12:00:00,1990-03-26 00:00:00,Intense (>=96kt)
1990101S07048,SI,1990,HANTA,36.0,991.0,0,35,1990-04-10 12:00:00,1990-04-14 18:00:00,Weak (<64kt)
1990102S11092,SI,1990,BESSI,40.0,990.0,0,53,1990-04-11 18:00:00,1990-04-18 06:00:00,Weak (<64kt)
1990108N09087,NI,1990,UNNAMED,,,-1,9,1990-04-17 12:00:00,1990-04-18 12:00:00,Unknown
1990117N04152,WP,1990,LEWIS,35.0,998.0,0,81,1990-04-27 00:00:00,1990-05-07 00:00:00,Weak (<64kt)
1990124N09088,NI,1990,UNNAMED,127.0,920.0,4,63,1990-05-03 12:00:00,1990-05-11 06:00:00,Intense (>=96kt)
1990129N05138,WP,1990,MARIAN,70.0,965.0,2,97,1990-05-09 00:00:00,1990-05-21 00:00:00,Moderate (64-95kt)
1990130S03081,SI,1990,IKONJO,52.0,976.0,0,113,1990-05-09 18:00:00,1990-05-23 18:00:00,Weak (<64kt)
1990140N09122,WP,1990,UNNAMED,,,-5,31,1990-05-19 18:00:00,1990-05-23 12:00:00,Unknown
1990144N16114,WP,1990,UNNAMED,,,-5,41,1990-05-24 06:00:00,1990-05-29 06:00:00,Unknown
1990163N08133,WP,1990,NATHAN,55.0,980.0,0,59,1990-06-12 00:00:00,1990-06-19 06:00:00,Weak (<64kt)
1990164N14112,WP,1990,UNNAMED,,,-1,27,1990-06-13 00:00:00,1990-06-16 06:00:00,Unknown
1990164N21089,NI,1990,UNNAMED,33.0,990.0,-5,19,1990-06-13 06:00:00,1990-06-15 12:00:00,Weak (<64kt)
1990166N06141,WP,1990,OFELIA,65.0,970.0,2,87,1990-06-15 06:00:00,1990-06-26 00:00:00,Moderate (64-95kt)
1990171N11148,WP,1990,PERCY,80.0,950.0,4,89,1990-06-20 00:00:00,1990-07-01 00:00:00,Moderate (64-95kt)
1990180N09159,WP,1990,ROBYN,45.0,992.0,0,123,1990-06-29 00:00:00,1990-07-14 06:00:00,Weak (<64kt)
1990202N13130,WP,1990,TASHA,55.0,980.0,0,87,1990-07-21 06:00:00,1990-08-01 00:00:00,Weak (<64kt)
1990202N14110,WP,1990,UNNAMED,,,-5,27,1990-07-20 12:00:00,1990-07-23 18:00:00,Unknown
1990205N16141,WP,1990,STEVE,85.0,940.0,4,100,1990-07-23 18:00:00,1990-08-05 03:00:00,Moderate (64-95kt)
1990206N29154,WP,1990,UNNAMED,,,-5,21,1990-07-25 00:00:00,1990-07-27 12:00:00,Unknown
1990208N18132,WP,1990,VERNON,75.0,955.0,2,121,1990-07-26 12:00:00,1990-08-10 12:00:00,Moderate (64-95kt)
1990216N29125,WP,1990,WINONA,60.0,975.0,1,83,1990-08-04 00:00:00,1990-08-14 06:00:00,Weak (<64kt)
1990219N10214,WP,1990,AKA,40.0,994.0,0,18,1990-08-13 09:00:00,1990-08-15 12:00:00,Weak (<64kt)
1990221N07162,WP,1990,YANCY,80.0,950.0,2,113,1990-08-09 06:00:00,1990-08-23 06:00:00,Moderate (64-95kt)
1990226N19088,NI,1990,UNNAMED,27.0,993.0,-5,25,1990-08-14 06:00:00,1990-08-17 06:00:00,Weak (<64kt)
1990228N15141,WP,1990,ZOLA,75.0,960.0,3,63,1990-08-15 12:00:00,1990-08-23 06:00:00,Moderate (64-95kt)
1990232N13141,WP,1990,BECKY,70.0,965.0,1,81,1990-08-20 06:00:00,1990-08-30 06:00:00,Moderate (64-95kt)
1990232N22089,NI,1990,UNNAMED,27.0,986.0,-5,39,1990-08-20 00:00:00,1990-08-24 18:00:00,Weak (<64kt)
1990235N10152,WP,1990,ABE,75.0,955.0,2,99,1990-08-22 12:00:00,1990-09-03 18:00:00,Moderate (64-95kt)
1990245N16149,WP,1990,DOT,75.0,960.0,1,65,1990-09-02 06:00:00,1990-09-10 06:00:00,Moderate (64-95kt)
1990245N20123,WP,1990,CECIL,,,0,23,1990-09-02 06:00:00,1990-09-05 00:00:00,Unknown
1990246N23089,NI,1990,UNNAMED,27.0,995.0,-5,17,1990-09-03 00:00:00,1990-09-05 00:00:00,Weak (<64kt)
1990250N13157,WP,1990,ED,70.0,965.0,2,107,1990-09-07 00:00:00,1990-09-20 06:00:00,Moderate (64-95kt)
1990251N06171,WP,1990,FLO,120.0,890.0,5,113,1990-09-08 00:00:00,1990-09-22 00:00:00,Intense (>=96kt)
1990254N24114,WP,1990,DOT,,,-5,13,1990-09-10 12:00:00,1990-09-12 00:00:00,Unknown
1990261N12141,WP,1990,GENE,80.0,950.0,1,109,1990-09-18 06:00:00,1990-10-01 18:00:00,Moderate (64-95kt)
1990262S07074,SI,1991,UNNAMED,,,-1,51,1990-09-19 06:00:00,1990-09-25 12:00:00,Unknown
1990271N13153,WP,1990,HATTIE,80.0,950.0,2,87,1990-09-28 06:00:00,1990-10-09 00:00:00,Moderate (64-95kt)
1990272N11121,NI,1990,IRA,,,-1,1,1990-10-05 12:00:00,1990-10-05 12:00:00,Unknown
1990272N11121,WP,1990,IRA,35.0,996.0,0,50,1990-09-29 06:00:00,1990-10-05 09:00:00,Weak (<64kt)
1990280N18091,NI,1990,UNNAMED,33.0,998.0,-5,19,1990-10-06 12:00:00,1990-10-08 18:00:00,Weak (<64kt)
1990283N15129,WP,1990,JEANA,,,0,47,1990-10-09 12:00:00,1990-10-15 06:00:00,Unknown
1990287N13156,WP,1990,KYLE,75.0,955.0,2,97,1990-10-13 12:00:00,1990-10-25 12:00:00,Moderate (64-95kt)
1990288N15118,WP,1990,LOLA,35.0,998.0,0,41,1990-10-15 06:00:00,1990-10-20 06:00:00,Weak (<64kt)
1990288S08074,SI,1991,UNNAMED,,,-1,41,1990-10-15 06:00:00,1990-10-20 06:00:00,Unknown
1990304N08092,NI,1990,UNNAMED,33.0,1001.0,-1,39,1990-10-30 18:00:00,1990-11-04 12:00:00,Weak (<64kt)
1990309N08167,WP,1990,PAGE,105.0,910.0,5,227,1990-11-05 06:00:00,1990-12-03 12:00:00,Intense (>=96kt)
1990310N07152,WP,1990,MIKE,100.0,915.0,5,101,1990-11-06 00:00:00,1990-11-18 12:00:00,Intense (>=96kt)
1990312N12121,WP,1990,NELL,50.0,990.0,0,39,1990-11-08 06:00:00,1990-11-13 00:00:00,Weak (<64kt)
1990318N14082,NI,1990,UNNAMED,27.0,1008.0,-5,9,1990-11-14 00:00:00,1990-11-15 00:00:00,Weak (<64kt)
1990319N07197,WP,1990,OWEN,95.0,925.0,5,135,1990-11-18 06:00:00,1990-12-05 00:00:00,Moderate (64-95kt)
1990320N15076,NI,1990,UNNAMED,33.0,1007.0,-5,19,1990-11-16 00:00:00,1990-11-18 06:00:00,Weak (<64kt)
1990334S08078,SI,1991,UNNAMED,28.0,997.0,0,61,1990-11-29 18:00:00,1990-12-07 06:00:00,Weak (<64kt)
1990343S10128,SI,1991,LAURENCE,35.0,992.0,0,33,1990-12-08 18:00:00,1990-12-12 18:00:00,Weak (<64kt)
1990347N05173,WP,1990,RUSS,100.0,915.0,4,95,1990-12-13 00:00:00,1990-12-24 18:00:00,Intense (>=96kt)
1990348N04087,NI,1990,UNNAMED,55.0,,0,43,1990-12-13 18:00:00,1990-12-19 00:00:00,Weak (<64kt)
1991008S09078,SI,1991,ALISON,20.0,1002.0,1,85,1991-01-08 00:00:00,1991-01-18 12:00:00,Weak (<64kt)
1991013S04096,SI,1991,BELLA,85.0,936.0,4,183,1991-01-13 00:00:00,1991-02-04 18:00:00,Moderate (64-95kt)
1991015N02087,NI,1991,UNNAMED,,,0,45,1991-01-14 18:00:00,1991-01-20 06:00:00,Unknown
1991046S15122,SI,1991,CHRIS,60.0,976.0,0,67,1991-02-15 06:00:00,1991-02-23 12:00:00,Weak (<64kt)
1991046S18150,SI,1991,DAPHNE,60.0,976.0,0,74,1991-02-19 09:00:00,1991-02-28 12:00:00,Weak (<64kt)
1991047S16041,SI,1991,CYNTHIA,67.0,970.0,0,27,1991-02-16 00:00:00,1991-02-19 06:00:00,Moderate (64-95kt)
1991053S21040,SI,1991,DEBRA,62.0,966.0,2,81,1991-02-22 06:00:00,1991-03-04 06:00:00,Weak (<64kt)
1991057S10087,SI,1991,ELMA,70.0,965.0,0,61,1991-02-26 00:00:00,1991-03-05 12:00:00,Moderate (64-95kt)
1991062N04156,WP,1991,SHARON,50.0,985.0,0,105,1991-03-03 06:00:00,1991-03-16 06:00:00,Weak (<64kt)
1991077N03165,WP,1991,TIM,65.0,970.0,1,77,1991-03-18 00:00:00,1991-03-27 12:00:00,Moderate (64-95kt)
1991080S06092,SI,1991,FATIMA,72.0,954.0,2,99,1991-03-20 18:00:00,1991-04-02 00:00:00,Moderate (64-95kt)
1991083S11100,SI,1991,ERROL,90.0,950.0,3,67,1991-03-23 12:00:00,1991-03-31 18:00:00,Moderate (64-95kt)
1991089S18052,SI,1991,UNNAMED,28.0,998.0,-5,33,1991-03-30 06:00:00,1991-04-03 06:00:00,Weak (<64kt)
1991099S10132,SI,1991,MARIAN,100.0,930.0,2,83,1991-04-08 18:00:00,1991-04-19 00:00:00,Intense (>=96kt)
1991105S12103,SI,1991,FIFI,60.0,975.0,0,55,1991-04-14 18:00:00,1991-04-21 12:00:00,Weak (<64kt)
1991111N04145,WP,1991,VANESSA,45.0,994.0,0,67,1991-04-20 12:00:00,1991-04-28 18:00:00,Weak (<64kt)
1991113N10091,NI,1991,UNNAMED,127.0,918.0,5,65,1991-04-22 18:00:00,1991-04-30 18:00:00,Intense (>=96kt)
1991124N05152,WP,1991,WALT,100.0,915.0,5,115,1991-05-04 00:00:00,1991-05-18 06:00:00,Intense (>=96kt)
1991150N14091,NI,1991,UNNAMED,45.0,990.0,0,33,1991-05-30 00:00:00,1991-06-03 00:00:00,Weak (<64kt)
1991156S07084,SI,1991,GRITELLE,44.0,984.0,0,93,1991-06-05 00:00:00,1991-06-16 12:00:00,Weak (<64kt)
1991163N11128,WP,1991,YUNYA,80.0,950.0,3,45,1991-06-11 18:00:00,1991-06-17 06:00:00,Moderate (64-95kt)
1991165N11143,WP,1991,UNNAMED,,,-5,41,1991-06-14 00:00:00,1991-06-19 00:00:00,Unknown
1991187N06139,WP,1991,ZEKE,65.0,970.0,1,73,1991-07-06 00:00:00,1991-07-15 00:00:00,Moderate (64-95kt)
1991194N11147,WP,1991,AMY,95.0,930.0,4,65,1991-07-12 18:00:00,1991-07-20 18:00:00,Moderate (64-95kt)
1991196N06153,WP,1991,BRENDAN,60.0,980.0,1,85,1991-07-15 00:00:00,1991-07-25 12:00:00,Weak (<64kt)
1991197N09248,WP,1991,ENRIQUE,,,0,12,1991-07-31 15:00:00,1991-08-02 00:00:00,Unknown
1991200N05157,WP,1991,CAITLIN,80.0,940.0,2,97,1991-07-18 12:00:00,1991-07-30 12:00:00,Moderate (64-95kt)
1991207N20105,WP,1991,BRENDAN,,,-5,25,1991-07-25 12:00:00,1991-07-28 12:00:00,Unknown
1991208N20090,NI,1991,UNNAMED,30.0,984.0,-5,41,1991-07-27 00:00:00,1991-08-01 00:00:00,Weak (<64kt)
1991219N25165,WP,1991,DOUG,,,0,31,1991-08-07 06:00:00,1991-08-11 00:00:00,Unknown
1991220N10133,WP,1991,FRED,75.0,960.0,2,85,1991-08-08 00:00:00,1991-08-18 12:00:00,Moderate (64-95kt)
1991220N20160,WP,1991,ELLIE,70.0,960.0,2,91,1991-08-08 00:00:00,1991-08-19 06:00:00,Moderate (64-95kt)
1991223N19162,WP,1991,UNNAMED,,,-1,21,1991-08-11 06:00:00,1991-08-13 18:00:00,Unknown
1991226N18159,WP,1991,GLADYS,60.0,965.0,1,91,1991-08-13 12:00:00,1991-08-24 18:00:00,Weak (<64kt)
1991233N22147,WP,1991,UNNAMED,35.0,992.0,-1,79,1991-08-21 06:00:00,1991-08-31 00:00:00,Weak (<64kt)
1991234N20089,NI,1991,UNNAMED,25.0,992.0,-5,41,1991-08-21 18:00:00,1991-08-26 18:00:00,Weak (<64kt)
1991239N20133,WP,1991,HARRY,40.0,984.0,0,53,1991-08-27 00:00:00,1991-09-02 09:00:00,Weak (<64kt)
1991243N05172,WP,1991,IVY,95.0,935.0,4,97,1991-08-31 00:00:00,1991-09-12 00:00:00,Moderate (64-95kt)
1991244N19126,WP,1991,JOEL,45.0,985.0,0,61,1991-09-01 00:00:00,1991-09-08 12:00:00,Weak (<64kt)
1991251N12138,WP,1991,KINNA,80.0,955.0,2,70,1991-09-08 00:00:00,1991-09-16 09:00:00,Moderate (64-95kt)
1991253S09080,SI,1992,UNNAMED,,,0,25,1991-09-10 06:00:00,1991-09-13 06:00:00,Unknown
1991256N13171,WP,1991,MIREILLE,100.0,925.0,4,144,1991-09-13 00:00:00,1991-09-30 15:00:00,Intense (>=96kt)
1991256N14148,WP,1991,LUKE,55.0,976.0,0,66,1991-09-13 06:00:00,1991-09-21 09:00:00,Weak (<64kt)
1991257N16130,WP,1991,NAT,80.0,950.0,3,155,1991-09-14 00:00:00,1991-10-03 06:00:00,Moderate (64-95kt)
1991264N15084,NI,1991,UNNAMED,25.0,1000.0,-5,15,1991-09-21 00:00:00,1991-09-22 18:00:00,Weak (<64kt)
1991274N08164,WP,1991,PAT,95.0,925.0,4,107,1991-10-01 00:00:00,1991-10-14 06:00:00,Moderate (64-95kt)
1991274N14149,WP,1991,ORCHID,95.0,930.0,4,118,1991-10-01 00:00:00,1991-10-15 15:00:00,Moderate (64-95kt)
1991285N15090,NI,1991,UNNAMED,25.0,998.0,-5,19,1991-10-12 00:00:00,1991-10-14 06:00:00,Weak (<64kt)
1991285S08064,SI,1992,UNNAMED,28.0,997.0,0,89,1991-10-11 12:00:00,1991-10-22 12:00:00,Weak (<64kt)
1991289N06156,WP,1991,RUTH,115.0,895.0,5,145,1991-10-16 00:00:00,1991-11-03 00:00:00,Intense (>=96kt)
1991290S10077,SI,1992,UNNAMED,28.0,997.0,-5,49,1991-10-16 12:00:00,1991-10-22 12:00:00,Weak (<64kt)
1991300N06149,WP,1991,UNNAMED,,,-1,41,1991-10-27 00:00:00,1991-11-01 00:00:00,Unknown
1991301N08173,WP,1991,SETH,100.0,925.0,4,145,1991-10-28 06:00:00,1991-11-15 06:00:00,Intense (>=96kt)
1991301N10083,NI,1991,UNNAMED,25.0,998.0,-5,23,1991-10-28 00:00:00,1991-10-30 18:00:00,Weak (<64kt)
1991304N08140,WP,1991,THELMA,40.0,992.0,0,69,1991-10-31 00:00:00,1991-11-08 12:00:00,Weak (<64kt)
1991307N06177,WP,1991,VERNE,55.0,980.0,0,87,1991-11-03 00:00:00,1991-11-13 18:00:00,Weak (<64kt)
1991313N10095,NI,1991,UNNAMED,45.0,998.0,0,59,1991-11-09 06:00:00,1991-11-16 12:00:00,Weak (<64kt)
1991317N09141,WP,1991,WILDA,45.0,992.0,0,59,1991-11-12 18:00:00,1991-11-20 00:00:00,Weak (<64kt)
1991320N06171,WP,1991,YURI,120.0,895.0,5,139,1991-11-16 00:00:00,1991-12-03 06:00:00,Intense (>=96kt)
1991324S08074,SI,1992,UNNAMED,36.0,991.0,0,71,1991-11-20 06:00:00,1991-11-29 00:00:00,Weak (<64kt)
1991329N04181,WP,1991,ZELDA,60.0,975.0,1,91,1991-11-25 09:00:00,1991-12-06 15:00:00,Weak (<64kt)
1991335S04095,SI,1992,GRAHAM,110.0,915.0,4,93,1991-12-01 00:00:00,1991-12-12 12:00:00,Intense (>=96kt)
1991352S08066,SI,1992,ALEXANDRA,56.0,972.0,3,93,1991-12-17 12:00:00,1991-12-29 00:00:00,Weak (<64kt)
1991360S13058,SI,1992,BRYNA,39.0,988.0,0,129,1991-12-25 12:00:00,1992-01-10 12:00:00,Weak (<64kt)
1992003N03176,WP,1992,AXEL,55.0,980.0,1,101,1992-01-03 06:00:00,1992-01-15 18:00:00,Weak (<64kt)
1992006S13134,SI,1992,MARK,,,-1,4,1992-01-06 06:00:00,1992-01-06 15:00:00,Unknown
1992027N05206,WP,1992,EKEKA,45.0,990.0,0,43,1992-02-03 18:00:00,1992-02-09 00:00:00,Weak (<64kt)
1992039S14063,SI,1992,CELESTA,43.0,985.0,0,47,1992-02-08 06:00:00,1992-02-14 00:00:00,Weak (<64kt)
1992044S14128,SI,1992,UNNAMED,,,-1,13,1992-02-12 18:00:00,1992-02-14 06:00:00,Unknown
1992048S18067,SI,1992,DAVILIA,39.0,988.0,0,73,1992-02-16 12:00:00,1992-02-25 12:00:00,Weak (<64kt)
1992054S14044,SI,1992,ELIZABETHA,35.0,992.0,-5,29,1992-02-22 18:00:00,1992-02-26 06:00:00,Weak (<64kt)
1992055S11086,SI,1992,FARIDA,82.0,941.0,4,81,1992-02-23 12:00:00,1992-03-04 12:00:00,Moderate (64-95kt)
1992055S12119,SI,1992,IAN,105.0,930.0,4,79,1992-02-23 18:00:00,1992-03-04 06:00:00,Intense (>=96kt)
1992055S17053,SI,1992,GERDA,20.0,1003.0,-5,23,1992-02-24 06:00:00,1992-02-27 00:00:00,Weak (<64kt)
1992056S11102,SI,1992,HARRIET:HEATHER,105.0,930.0,4,103,1992-02-24 18:00:00,1992-03-08 12:00:00,Intense (>=96kt)
1992057S17052,SI,1992,UNNAMED,31.0,995.0,-5,30,1992-02-26 00:00:00,1992-02-29 15:00:00,Weak (<64kt)
1992058S15060,SI,1992,GERDA,35.0,992.0,0,59,1992-02-26 12:00:00,1992-03-04 18:00:00,Weak (<64kt)
1992060S18061,SI,1992,GERDA,35.0,992.0,-5,10,1992-02-29 03:00:00,1992-03-01 06:00:00,Weak (<64kt)
1992061S19061,SI,1992,UNNAMED,27.0,998.0,-5,7,1992-03-01 00:00:00,1992-03-01 18:00:00,Weak (<64kt)
1992096S05101,SI,1992,IRNA:JANE,110.0,915.0,4,119,1992-04-05 06:00:00,1992-04-20 00:00:00,Intense (>=96kt)
1992096S08132,SI,1992,NEVILLE,110.0,945.0,4,89,1992-04-04 18:00:00,1992-04-15 12:00:00,Intense (>=96kt)
1992136N10090,NI,1992,UNNAMED,35.0,992.0,1,41,1992-05-15 00:00:00,1992-05-20 00:00:00,Weak (<64kt)
1992155N10070,NI,1992,UNNAMED,45.0,994.0,0,77,1992-06-03 06:00:00,1992-06-12 18:00:00,Weak (<64kt)
1992167N12088,NI,1992,UNNAMED,,,0,33,1992-06-14 12:00:00,1992-06-18 12:00:00,Unknown
1992172N07144,WP,1992,BOBBIE,90.0,940.0,4,105,1992-06-20 06:00:00,1992-07-03 06:00:00,Moderate (64-95kt)
1992174N13126,WP,1992,CHUCK,70.0,965.0,1,83,1992-06-21 18:00:00,1992-07-02 00:00:00,Moderate (64-95kt)
1992176N06145,WP,1992,DEANNA,,,0,81,1992-06-24 00:00:00,1992-07-04 00:00:00,Unknown
1992188N07156,NI,1992,ELI,,,-5,1,1992-07-14 18:00:00,1992-07-14 18:00:00,Unknown
1992188N07156,WP,1992,ELI,70.0,965.0,1,72,1992-07-05 18:00:00,1992-07-14 15:00:00,Moderate (64-95kt)
1992194N07140,WP,1992,FAYE,35.0,1000.0,0,57,1992-07-11 12:00:00,1992-07-18 12:00:00,Weak (<64kt)
1992198N13135,NI,1992,GARY,,,-5,1,1992-07-24 18:00:00,1992-07-24 18:00:00,Unknown
1992198N13135,WP,1992,GARY,55.0,980.0,1,70,1992-07-16 00:00:00,1992-07-24 15:00:00,Weak (<64kt)
1992206N25161,WP,1992,HELEN,40.0,996.0,0,47,1992-07-24 00:00:00,1992-07-29 18:00:00,Weak (<64kt)
1992207N18090,NI,1992,UNNAMED,,,0,27,1992-07-24 18:00:00,1992-07-28 00:00:00,Unknown
1992211N39164,WP,1992,UNNAMED,,,-1,11,1992-07-28 18:00:00,1992-07-30 00:00:00,Unknown
1992212N05154,WP,1992,JANIS,95.0,935.0,4,117,1992-07-30 00:00:00,1992-08-13 09:00:00,Moderate (64-95kt)
1992212N20135,WP,1992,IRVING,55.0,980.0,1,55,1992-07-30 00:00:00,1992-08-05 12:00:00,Weak (<64kt)
1992216N06182,WP,1992,KENT,95.0,930.0,4,133,1992-08-03 18:00:00,1992-08-20 00:00:00,Moderate (64-95kt)
1992227N13130,WP,1992,LOIS,35.0,996.0,0,96,1992-08-13 12:00:00,1992-08-25 09:00:00,Weak (<64kt)
1992227N17112,WP,1992,MARK,45.0,990.0,0,69,1992-08-13 12:00:00,1992-08-22 00:00:00,Weak (<64kt)
1992229N24162,WP,1992,NINA,35.0,996.0,0,50,1992-08-16 00:00:00,1992-08-22 03:00:00,Weak (<64kt)
1992233N07173,WP,1992,UNNAMED,,,-1,34,1992-08-20 06:00:00,1992-08-24 09:00:00,Unknown
1992236N07159,WP,1992,OMAR,100.0,920.0,4,137,1992-08-23 00:00:00,1992-09-09 00:00:00,Intense (>=96kt)
1992237N14144,WP,1992,POLLY,55.0,975.0,0,97,1992-08-23 12:00:00,1992-09-04 12:00:00,Weak (<64kt)
1992239N19135,WP,1992,POLLY,,,-5,9,1992-08-26 06:00:00,1992-08-27 06:00:00,Unknown
1992242N13166,WP,1992,RYAN,85.0,945.0,4,125,1992-08-29 00:00:00,1992-09-13 12:00:00,Moderate (64-95kt)
1992246N36121,WP,1992,POLLY,,,-5,8,1992-09-01 15:00:00,1992-09-02 12:00:00,Unknown
1992248N19166,WP,1992,SIBYL,85.0,940.0,3,119,1992-09-04 00:00:00,1992-09-18 18:00:00,Moderate (64-95kt)
1992259N11159,WP,1992,TED,50.0,985.0,1,105,1992-09-14 12:00:00,1992-09-27 12:00:00,Weak (<64kt)
1992261N15116,WP,1992,UNNAMED,,,-5,23,1992-09-17 06:00:00,1992-09-20 00:00:00,Unknown
1992263N05175,WP,1992,VAL,45.0,970.0,0,90,1992-09-19 00:00:00,1992-09-30 03:00:00,Weak (<64kt)
1992265N18099,NI,1992,UNNAMED,,,-1,33,1992-09-21 00:00:00,1992-09-25 00:00:00,Unknown
1992268N11193,WP,1992,WARD,85.0,945.0,2,85,1992-09-27 00:00:00,1992-10-07 12:00:00,Moderate (64-95kt)
1992269S05087,SI,1993,AVIONA,40.0,988.0,1,81,1992-09-25 00:00:00,1992-10-05 00:00:00,Weak (<64kt)
1992273N12077,NI,1992,UNNAMED,45.0,996.0,0,45,1992-09-29 00:00:00,1992-10-04 12:00:00,Weak (<64kt)
1992277N16140,WP,1992,YVETTE,100.0,915.0,5,125,1992-10-03 06:00:00,1992-10-18 18:00:00,Intense (>=96kt)
1992279N08175,WP,1992,ZACK,40.0,992.0,0,97,1992-10-05 00:00:00,1992-10-17 00:00:00,Weak (<64kt)
1992279N10097,NI,1992,UNNAMED,,,0,41,1992-10-04 12:00:00,1992-10-09 12:00:00,Unknown
1992286N12115,WP,1992,ANGELA,65.0,970.0,2,147,1992-10-12 06:00:00,1992-10-30 12:00:00,Moderate (64-95kt)
1992288N10089,NI,1992,UNNAMED,35.0,996.0,-1,69,1992-10-13 18:00:00,1992-10-22 06:00:00,Weak (<64kt)
1992289N08135,WP,1992,COLLEEN,55.0,980.0,1,119,1992-10-15 00:00:00,1992-10-29 18:00:00,Weak (<64kt)
1992289N09171,WP,1992,BRIAN,80.0,950.0,2,89,1992-10-14 12:00:00,1992-10-25 12:00:00,Moderate (64-95kt)
1992292S09083,SI,1993,BABIE,37.0,991.0,0,33,1992-10-17 12:00:00,1992-10-21 12:00:00,Weak (<64kt)
1992298N10188,WP,1992,DAN,90.0,935.0,3,86,1992-10-25 09:00:00,1992-11-05 00:00:00,Moderate (64-95kt)
1992302N06150,WP,1992,ELSIE,100.0,915.0,5,103,1992-10-27 12:00:00,1992-11-09 06:00:00,Intense (>=96kt)
1992304N18178,WP,1992,UNNAMED,,,-1,31,1992-10-30 00:00:00,1992-11-02 18:00:00,Unknown
